X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
4.97382320400349,2.93549595420877,1.20699520260514,2.99717444475479,0.921167538413135,2.87365409331728,3.69931115601942,1.93936749559655,0.296425239231304,1.91529737492559,0.865772644391097,0.803984821432303,1.49176717248067,1.53965019564955,1.65521025157368,0.215878957654699
4.04816991810856,2.59992129665442,0.824786518821863,2.46000985457731,0.687339854798735,2.34803143976214,3.15302580482103,1.60497759342089,0.807370651307587,1.68223862156753,0.893623942260604,1.62137107969954,1.24416492642792,1.32233810635325,1.01384706523513,1.68956155517335
4.30059614699411,2.60477640102692,1.0370836073443,2.52505353533475,0.669601870771748,2.039556036822,2.90041877635897,0.62027768402737,1.45985197910866,1.55435615300808,0.699193825636631,1.34405088913088,1.07644433100524,1.36216329752186,1.40887501272795,1.31587247887027
3.16984416448345,1.68762178109428,0.690002458331005,2.47860361140163,0.59534806670046,2.13102238562307,2.60502326894822,1.48360966608401,-1.04451386265251,1.7003915357561,0.832440242038033,0.733777800909343,0.824312431993323,1.2001287688235,0.802881608329963,1.06961014374429
5.05767043711823,2.80784109418212,1.27279026338222,3.04018080071098,0.891033439476515,3.03864976308225,3.54858919522301,1.48929231442929,1.80382475820534,1.69594463227268,0.818585118431021,0.880065107283701,1.65512279154541,1.50793786763679,1.69639693509946,0.3396604324251
5.95470825635755,3.4335791253791,1.20457763155292,3.59854321915168,1.20346786250049,3.64875958558439,4.09080348132591,3.52689084280211,-0.862149041458803,2.60626611917458,1.02219787269607,0.98691609415888,1.28238478803823,1.46882878720721,1.48493858648895,1.0538300234107
-0.357637621746392,-0.385240648795973,-0.0986517392055684,0.914629699015616,0.110429536311994,-0.222295917921789,-0.392172039617488,-0.6680571065717,-0.494586943730617,0.693963515188652,0.515087195159923,-1.45947142828735,0.31171789114262,0.997047743902911,-0.306116376461288,-1.90339556173065
3.10046137850146,1.73448909667271,0.77068397822015,2.59236652760199,0.602744208826841,1.67764625508432,2.46063998927143,0.696555658886743,0.111788534800546,1.42725491424532,0.535036662771342,-0.111237246871963,0.970558593071434,1.29430504382397,0.960515714817686,-0.898857108071417
3.71059914589764,2.26855558842295,0.935638350138022,2.60161014615649,0.737025804102184,2.26012434994007,2.98167980140115,2.66183996337622,-1.46368913407919,2.04678198087244,0.942790593539694,0.527467469484864,1.53176574923554,1.4073108017959,1.56251397851623,0.286605618240412
0.0347421474978093,-0.152173556209013,0.0506656437252779,1.13757881830735,0.0488063014422161,0.576459263612319,0.384142897352658,0.0508401166101453,-0.87468256247449,1.09470637967235,0.59616307949969,-0.0320098696855781,0.158756659134431,1.03821794826965,0.321753090132989,0.0404012441075357
6.36691054221961,4.06499074542615,1.39865593190815,3.72461222049584,0.947677558109043,3.94452600514616,4.44360720546864,3.73404240464908,-0.981884002480706,2.51270670767092,1.12920789991109,1.64491365776018,1.80337590711488,1.61563088276546,1.87490940786573,1.13779526076503
3.58270943289974,2.06419095166501,0.717206041100453,2.26742602050119,0.720140481539126,2.14515550465784,2.42415346645955,2.14086478073226,-1.25974626324778,1.82031435774319,0.904376028347133,0.548337561310479,0.721759876264227,1.31468556626971,0.83578725397471,-0.07811088984127
5.2092911093473,3.23330483809066,1.21155463358495,2.88441381503489,0.905212152611368,3.54502863045183,4.01129913767172,2.95824202687055,-0.949533960470527,2.05731211811163,0.95493811006102,2.07193567978196,1.49945144509037,1.43468422480248,1.355605049474,2.13099250348961
3.68596535212025,2.09415722669213,0.728067375673678,2.67853237864726,0.772954832456118,2.43159152159718,2.45659304729335,2.03306137501326,-1.031750803285,1.81334196472934,0.811552834366039,-0.71026157000941,0.980629182929619,1.30353881920367,0.904554308166486,-1.42849059014557
6.44192113302073,4.05661787489107,1.70578329374353,3.74813732684694,1.16911717351215,3.79942018161467,4.2728133128536,3.93318002965097,-0.50153825898534,2.58776438001443,1.14985954510377,1.11195377640139,1.92888313258239,1.59946148899868,2.22960870996967,0.429369946306913
4.21517705947543,2.16427669745411,0.951792542437534,2.53118334934483,0.800765389124395,2.37731200229605,2.62127905620235,1.57434152270568,-0.368387517247714,1.63563116167951,0.777614260778607,0.244636898507614,1.15635530518894,1.33750239991998,1.19133346045281,0.441032949426965
