0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
10.1973,4.0,751.0,753.0,141.76813681368137,0.0,1033.0,101.0,1269.0,9478.0,9020.0,-838.0,31.0,16633.0,20136.0,-703.0,15944.0,343.0,0.0,27366.0,49.0
11.2168,4.0,751.0,752.0,139.76813681368137,0.0,982.0,101.0,1267.0,9420.0,9102.0,-1128.0,31.0,16357.0,20130.0,127.0,16258.0,351.0,0.0,27492.0,49.0
57.2246,5.0,752.0,754.0,132.76813681368137,0.0,1414.0,100.0,1186.0,9443.0,9045.0,1145.0,28.0,16147.0,19842.0,-730.0,16596.0,342.0,0.0,27572.0,50.0
58.2461,5.0,752.0,753.0,131.76813681368137,0.0,1173.0,100.0,1252.0,9503.0,8960.0,-886.0,29.0,16142.0,19850.0,-291.0,17032.0,357.0,0.0,27572.0,49.0
59.2656,5.0,752.0,754.0,131.76813681368137,0.0,1133.0,100.0,1215.0,9429.0,9024.0,915.0,27.0,16283.0,19948.0,-266.0,16588.0,346.0,0.0,27414.0,50.0
60.2852,5.0,752.0,753.0,133.76813681368137,0.0,1126.0,100.0,1188.0,9439.0,9061.0,662.0,27.0,16371.0,19946.0,-86.0,16622.0,342.0,0.0,27412.0,50.0
61.3047,5.0,752.0,753.0,131.76813681368137,0.0,1113.0,100.0,1178.0,9500.0,8957.0,585.0,27.0,16514.0,19938.0,-324.0,16820.0,352.0,0.0,27472.0,50.0
62.3262,5.0,752.0,754.0,133.76813681368137,0.0,1099.0,101.0,1188.0,9437.0,9047.0,-157.0,28.0,16215.0,19978.0,-283.0,16550.0,345.0,0.0,27358.0,50.0
63.3457,5.0,752.0,753.0,134.76813681368137,0.0,1077.0,101.0,1184.0,9491.0,8971.0,-302.0,28.0,16731.0,19970.0,-556.0,16876.0,346.0,0.0,27360.0,50.0
64.3652,5.0,752.0,753.0,131.76813681368137,0.0,1059.0,101.0,1185.0,9471.0,8996.0,-922.0,28.0,16624.0,20156.0,75.0,16258.0,359.0,0.0,27458.0,50.0
65.3848,5.0,752.0,754.0,132.76813681368137,0.0,1048.0,100.0,1187.0,9430.0,9029.0,-908.0,29.0,16552.0,20104.0,-38.0,16610.0,350.0,0.0,27254.0,50.0
66.4062,5.0,752.0,754.0,131.76813681368137,0.0,1030.0,101.0,1184.0,9489.0,9004.0,-677.0,29.0,16368.0,20100.0,-341.0,16408.0,348.0,0.0,27358.0,50.0
67.4492,5.0,752.0,753.0,133.76813681368137,0.0,1002.0,102.0,1181.0,9474.0,9001.0,-969.0,29.0,16226.0,20190.0,-370.0,16728.0,346.0,0.0,27298.0,50.0
68.4453,5.0,752.0,753.0,134.76813681368137,0.0,955.0,101.0,1179.0,9423.0,9023.0,-2036.0,29.0,16386.0,19978.0,-4.0,16510.0,350.0,0.0,27034.0,50.0
69.4648,5.0,752.0,753.0,134.76813681368137,0.0,915.0,100.0,1180.0,9417.0,9091.0,-605.0,29.0,16327.0,20042.0,-522.0,16710.0,353.0,0.0,27050.0,50.0
70.4863,5.0,751.0,754.0,134.76813681368137,0.0,888.0,101.0,1184.0,9415.0,9065.0,-1668.0,30.0,15986.0,20234.0,36.0,16568.0,354.0,0.0,26998.0,50.0
71.5059,5.0,752.0,754.0,130.76813681368137,0.0,883.0,100.0,1184.0,9502.0,9116.0,-153.0,28.0,16318.0,20428.0,-330.0,16304.0,342.0,0.0,26968.0,50.0
72.5254,5.0,752.0,753.0,130.76813681368137,0.0,935.0,101.0,1188.0,9559.0,9045.0,-260.0,27.0,16401.0,20392.0,18.0,15890.0,351.0,1.0,27214.0,50.0
73.5449,5.0,752.0,753.0,135.76813681368137,0.0,1049.0,101.0,1197.0,9548.0,9035.0,-395.0,25.0,17113.0,20094.0,-34.0,16508.0,348.0,0.0,27514.0,50.0
74.5644,5.0,752.0,753.0,132.76813681368137,0.0,1202.0,100.0,1186.0,9496.0,9032.0,1233.0,24.0,16723.0,20174.0,8.0,16256.0,350.0,1.0,27752.0,50.0
75.5859,5.0,752.0,752.0,131.76813681368137,0.0,1374.0,102.0,1184.0,9610.0,8943.0,501.0,24.0,17364.0,19650.0,3.0,16574.0,349.0,0.0,27854.0,50.0
76.6055,5.0,752.0,753.0,131.76813681368137,0.0,1547.0,101.0,1188.0,9433.0,9008.0,399.0,27.0,16243.0,19466.0,864.0,16260.0,351.0,0.0,27806.0,50.0
77.625,5.0,752.0,753.0,132.76813681368137,0.0,1666.0,100.0,1187.0,9513.0,8937.0,196.0,27.0,16242.0,19068.0,-34.0,16850.0,352.0,0.0,27884.0,51.0
78.6445,5.0,752.0,753.0,132.76813681368137,0.0,1674.0,100.0,1185.0,9515.0,8900.0,812.0,27.0,16429.0,19384.0,116.0,16544.0,343.0,0.0,27998.0,51.0
79.6914,5.0,751.0,752.0,133.76813681368137,0.0,1679.0,102.0,1185.0,9430.0,8994.0,523.0,27.0,16501.0,19194.0,496.0,16554.0,353.0,0.0,28006.0,51.0
