0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9.75,4.0,751.0,752.0,133.0,0.0,312.0,101.0,1296.0,9512.0,9027.0,-712.0,30.0,16942.0,20086.0,-775.0,16376.0,344.16161616161617,0.0,27622.0,49.0
10.7656,4.0,751.0,753.0,135.0,0.0,304.0,100.0,1294.0,9486.0,9035.0,-1661.0,30.0,17280.0,20054.0,-772.0,16264.0,350.16161616161617,0.0,27620.0,49.0
11.7813,4.0,751.0,753.0,132.0,0.0,297.0,100.0,1294.0,9463.0,9050.0,-975.0,30.0,16784.0,20062.0,-574.0,16486.0,340.16161616161617,0.0,27626.0,49.0
12.8125,4.0,751.0,754.0,131.0,0.0,296.0,100.0,1250.0,9541.0,9070.0,1632.0,28.0,16601.0,20098.0,-20.0,16622.0,357.16161616161617,0.0,27558.0,50.0
13.8281,4.0,751.0,753.0,133.0,1.0,334.0,101.0,1204.0,9517.0,9085.0,1118.0,29.0,17111.0,20234.0,-83.0,16112.0,355.16161616161617,0.0,27494.0,50.0
14.8438,4.0,750.0,753.0,134.0,0.0,802.0,100.0,1191.0,9450.0,9049.0,-1243.0,29.0,17311.0,19188.0,-268.0,17254.0,345.16161616161617,0.0,28226.0,49.0
15.8594,4.0,751.0,754.0,133.0,0.0,851.0,101.0,1220.0,9424.0,9085.0,-495.0,31.0,16289.0,19560.0,658.0,16310.0,357.16161616161617,0.0,28110.0,48.0
16.8906,4.0,751.0,753.0,134.0,0.0,824.0,101.0,1244.0,9462.0,9108.0,-297.0,29.0,17189.0,19448.0,-93.0,16450.0,355.16161616161617,1.0,28084.0,48.0
17.9062,4.0,751.0,754.0,135.0,0.0,645.0,99.0,1263.0,9455.0,9079.0,601.0,29.0,16807.0,19608.0,-549.0,16538.0,351.16161616161617,0.0,28150.0,49.0
18.9531,4.0,751.0,753.0,132.0,0.0,782.0,101.0,1198.0,9472.0,9131.0,544.0,28.0,17108.0,19460.0,-377.0,17064.0,352.16161616161617,0.0,28154.0,50.0
19.9375,4.0,751.0,752.0,131.0,0.0,782.0,101.0,1235.0,9517.0,9042.0,-1399.0,29.0,17068.0,19334.0,-498.0,16860.0,349.16161616161617,0.0,28186.0,49.0
