0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9.17822,4.0,751.0,753.0,133.0,0.0,864.0,101.0,1225.0,9467.0,8961.0,-147.0,25.0,16678.0,19590.0,-651.0,16298.0,350.8627450980395,0.0,27758.0,49.0
10.1982,4.0,751.0,753.0,134.0,0.0,833.0,100.0,1223.0,9425.0,8927.0,-1392.0,25.0,16454.0,19592.0,-23.0,16442.0,342.8627450980395,0.0,27632.0,49.0
11.2183,4.0,751.0,755.0,134.0,0.0,828.0,99.0,1222.0,9475.0,8881.0,-1599.0,26.0,16376.0,19592.0,-35.0,16612.0,354.8627450980395,0.0,27622.0,49.0
12.2383,4.0,751.0,752.0,132.0,0.0,800.0,101.0,1212.0,9493.0,8879.0,57.0,25.0,16342.0,19644.0,-762.0,16752.0,352.8627450980395,0.0,27528.0,49.0
13.2583,4.0,751.0,755.0,132.0,0.0,780.0,100.0,1188.0,9428.0,8981.0,104.0,25.0,16467.0,19622.0,159.0,16888.0,352.8627450980395,0.0,27550.0,50.0
14.2793,4.0,752.0,753.0,135.0,0.0,1378.0,102.0,1150.0,9417.0,8893.0,-832.0,27.0,15829.0,19502.0,2752.0,15262.0,345.8627450980395,3.0,28142.0,49.0
15.2983,4.0,751.0,753.0,130.0,0.0,2323.0,100.0,1164.0,9407.0,8961.0,-1393.0,24.0,16312.0,19200.0,-30.0,16132.0,350.8627450980395,0.0,27864.0,48.0
16.3184,4.0,752.0,753.0,132.0,0.0,2320.0,100.0,1203.0,9409.0,8969.0,-1732.0,23.0,16567.0,19188.0,260.0,16396.0,354.8627450980395,0.0,28072.0,48.0
17.3384,4.0,751.0,752.0,132.0,0.0,2021.0,99.0,1205.0,9478.0,8999.0,1407.0,22.0,16896.0,19254.0,-263.0,16608.0,356.8627450980395,0.0,28140.0,48.0
18.3594,4.0,751.0,754.0,132.0,0.0,2089.0,102.0,1176.0,9425.0,8992.0,1036.0,24.0,16637.0,19054.0,-10.0,16754.0,349.8627450980395,0.0,28068.0,49.0
19.3794,4.0,751.0,753.0,133.0,0.0,2113.0,101.0,1183.0,9471.0,8908.0,-1200.0,24.0,16706.0,19170.0,11.0,16170.0,355.8627450980395,1.0,28060.0,48.0
20.4243,4.0,751.0,754.0,132.0,0.0,2158.0,102.0,1196.0,9422.0,8930.0,-983.0,24.0,16643.0,19034.0,-297.0,16706.0,354.8627450980395,0.0,28098.0,49.0
21.418,4.0,752.0,753.0,132.0,0.0,2160.0,101.0,1179.0,9491.0,8932.0,-1482.0,24.0,16290.0,19212.0,56.0,16564.0,352.8627450980395,0.0,28030.0,49.0
22.438,4.0,752.0,753.0,135.0,0.0,2171.0,101.0,1187.0,9432.0,8962.0,-830.0,23.0,16583.0,19072.0,-77.0,16484.0,345.8627450980395,1.0,28070.0,49.0
23.478,4.0,751.0,753.0,133.0,0.0,2190.0,100.0,1184.0,9482.0,8901.0,-1003.0,23.0,16610.0,19072.0,-37.0,16394.0,343.8627450980395,1.0,28054.0,49.0
24.499,4.0,751.0,753.0,133.0,0.0,2230.0,100.0,1184.0,9484.0,8907.0,-932.0,23.0,16386.0,18906.0,149.0,16262.0,356.8627450980395,0.0,28072.0,49.0
25.5181,4.0,751.0,753.0,133.0,0.0,2250.0,100.0,1190.0,9429.0,8942.0,-211.0,23.0,16797.0,18992.0,32.0,16668.0,347.8627450980395,0.0,28052.0,49.0
26.5381,4.0,752.0,753.0,135.0,0.0,2262.0,102.0,1187.0,9483.0,8921.0,-1199.0,23.0,16515.0,19134.0,-317.0,16664.0,345.8627450980395,1.0,28026.0,49.0
