0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
10.707,4.0,724.4693877551019,754.0,133.0,0.0,1038.0,101.0,1229.0,9445.0,9043.0,-185.0,30.0,16591.0,19960.0,-1624.0,16372.0,345.0,0.0,27242.0,49.0
11.7266,4.0,724.4693877551019,752.0,132.0,0.0,947.0,100.0,1218.0,9465.0,8990.0,-1253.0,30.0,16440.0,20126.0,145.0,16436.0,351.0,0.0,27336.0,49.0
12.7461,4.0,724.4693877551019,752.0,133.0,0.0,918.0,101.0,1217.0,9412.0,9031.0,-1430.0,30.0,16521.0,20118.0,458.0,16664.0,355.0,0.0,27372.0,49.0
13.7891,4.0,724.4693877551019,755.0,132.0,0.0,890.0,99.0,1213.0,9411.0,9047.0,-1800.0,30.0,16453.0,20166.0,-722.0,16892.0,350.0,0.0,27250.0,49.0
14.7852,4.0,725.4693877551019,752.0,135.0,0.0,911.0,100.0,1190.0,9445.0,9031.0,-264.0,30.0,16693.0,20244.0,-486.0,16150.0,344.0,0.0,27160.0,49.0
15.8086,4.0,724.4693877551019,752.0,133.0,0.0,2671.0,100.0,1138.0,9446.0,9001.0,-142.0,30.0,16050.0,19346.0,378.0,17706.0,349.0,0.0,28188.0,49.0
16.8281,4.0,725.4693877551019,753.0,135.0,0.0,3015.0,102.0,1172.0,9439.0,9030.0,-2088.0,30.0,16291.0,19618.0,-465.0,16512.0,347.0,1.0,27788.0,48.0
17.8477,4.0,724.4693877551019,753.0,131.0,0.0,2960.0,100.0,1207.0,9520.0,9078.0,791.0,29.0,16631.0,19296.0,-258.0,16594.0,355.0,1.0,27768.0,48.0
18.8672,4.0,724.4693877551019,753.0,132.0,0.0,2262.0,100.0,1208.0,9468.0,8966.0,-903.0,30.0,16415.0,19586.0,-286.0,16240.0,350.0,0.0,27826.0,49.0
19.8867,4.0,724.4693877551019,753.0,133.0,0.0,2769.0,101.0,1157.0,9480.0,9014.0,-828.0,29.0,16165.0,19426.0,816.0,16528.0,349.0,0.0,27932.0,49.0
20.9063,4.0,724.4693877551019,753.0,133.0,0.0,2777.0,100.0,1189.0,9419.0,9020.0,-1367.0,30.0,16067.0,19240.0,-640.0,16542.0,351.0,0.0,27760.0,49.0
21.9258,4.0,724.4693877551019,754.0,134.0,0.0,2776.0,100.0,1187.0,9436.0,9051.0,-1328.0,30.0,16526.0,19508.0,-413.0,16394.0,349.0,0.0,27752.0,49.0
22.9453,4.0,725.4693877551019,753.0,134.0,0.0,2818.0,100.0,1184.0,9484.0,9015.0,-697.0,30.0,16315.0,19636.0,73.0,16602.0,344.0,1.0,27796.0,49.0
23.9687,4.0,724.4693877551019,752.0,133.0,0.0,2849.0,100.0,1189.0,9476.0,8995.0,-1550.0,28.0,16455.0,19540.0,118.0,16044.0,344.0,1.0,27836.0,49.0
24.9883,4.0,724.4693877551019,754.0,133.0,0.0,2908.0,100.0,1184.0,9513.0,9008.0,-552.0,29.0,16225.0,19212.0,-296.0,16698.0,350.0,0.0,27916.0,49.0
26.0078,4.0,724.4693877551019,752.0,133.0,0.0,2935.0,100.0,1185.0,9427.0,9023.0,-1309.0,28.0,16902.0,19174.0,242.0,16516.0,352.0,1.0,27810.0,49.0
27.0273,4.0,725.4693877551019,754.0,132.0,0.0,2933.0,100.0,1190.0,9482.0,9005.0,-2252.0,28.0,16422.0,19338.0,35.0,16862.0,342.0,0.0,27800.0,49.0
28.0469,4.0,724.4693877551019,753.0,134.0,0.0,2945.0,100.0,1186.0,9435.0,9009.0,-1359.0,28.0,16316.0,19132.0,-288.0,17082.0,348.0,0.0,27880.0,49.0
29.0664,4.0,725.4693877551019,754.0,136.0,0.0,2937.0,100.0,1184.0,9403.0,9001.0,-1579.0,28.0,16574.0,19414.0,135.0,16860.0,351.0,0.0,27946.0,49.0
30.0859,4.0,725.4693877551019,754.0,133.0,0.0,2950.0,101.0,1183.0,9499.0,8994.0,-1435.0,28.0,16645.0,19158.0,-94.0,17022.0,345.0,0.0,27916.0,49.0
31.1055,4.0,724.4693877551019,752.0,134.0,0.0,2947.0,100.0,1183.0,9507.0,9018.0,-1596.0,28.0,16616.0,19072.0,626.0,17060.0,346.0,0.0,28006.0,49.0
32.125,4.0,725.4693877551019,753.0,134.0,0.0,2948.0,100.0,1186.0,9429.0,9077.0,-2028.0,28.0,16131.0,19292.0,-398.0,16830.0,343.0,0.0,27916.0,49.0
33.1758,4.0,725.4693877551019,753.0,134.0,0.0,2952.0,100.0,1185.0,9445.0,8978.0,-1776.0,28.0,16466.0,19234.0,1162.0,16884.0,345.0,0.0,27914.0,49.0
34.168,4.0,725.4693877551019,753.0,131.0,0.0,2950.0,100.0,1183.0,9487.0,9011.0,-1284.0,27.0,16751.0,19186.0,-333.0,16590.0,347.0,0.0,27856.0,49.0
35.1875,4.0,725.4693877551019,753.0,132.0,0.0,2946.0,100.0,1184.0,9485.0,8986.0,-1931.0,27.0,16186.0,19368.0,-514.0,16340.0,354.0,0.0,27874.0,49.0
36.207,4.0,725.4693877551019,752.0,133.0,0.0,2954.0,101.0,1185.0,9473.0,9006.0,-1273.0,27.0,16460.0,19142.0,-418.0,16846.0,350.0,1.0,27836.0,49.0
37.2305,4.0,725.4693877551019,753.0,134.0,0.0,2939.0,100.0,1181.0,9465.0,9026.0,-1763.0,27.0,16357.0,19096.0,-759.0,16552.0,354.0,0.0,27866.0,49.0
38.2852,4.0,724.4693877551019,753.0,133.0,0.0,2950.0,101.0,1185.0,9450.0,9033.0,-576.0,27.0,16420.0,19134.0,-75.0,16684.0,352.0,0.0,27800.0,49.0
39.3086,4.0,724.4693877551019,753.0,132.0,0.0,2948.0,101.0,1185.0,9485.0,8986.0,-1652.0,28.0,16400.0,19178.0,90.0,16760.0,353.0,0.0,27856.0,49.0
40.3281,4.0,725.4693877551019,755.0,135.0,0.0,2942.0,101.0,1185.0,9456.0,9007.0,-1009.0,27.0,16889.0,19348.0,156.0,16922.0,338.0,0.0,27998.0,49.0
41.3477,4.0,725.4693877551019,754.0,135.0,0.0,2949.0,102.0,1187.0,9498.0,8993.0,-1546.0,27.0,16233.0,19182.0,145.0,17006.0,346.0,1.0,27890.0,49.0
42.3672,4.0,725.4693877551019,753.0,133.0,0.0,2947.0,102.0,1184.0,9447.0,9036.0,-1265.0,27.0,16604.0,19168.0,-278.0,16458.0,348.0,0.0,27916.0,49.0
43.3867,4.0,725.4693877551019,754.0,136.0,0.0,2943.0,101.0,1182.0,9480.0,9034.0,-1537.0,27.0,16370.0,19278.0,532.0,15936.0,350.0,0.0,27856.0,49.0
44.4062,4.0,724.4693877551019,754.0,133.0,0.0,2944.0,101.0,1183.0,9527.0,8984.0,-1482.0,27.0,16224.0,19406.0,-716.0,16006.0,359.0,1.0,27882.0,49.0
45.4492,4.0,725.4693877551019,754.0,132.0,0.0,2944.0,100.0,1184.0,9497.0,9018.0,-1236.0,27.0,16107.0,19148.0,156.0,16834.0,359.0,1.0,27916.0,49.0
46.4453,4.0,724.4693877551019,753.0,132.0,0.0,2942.0,100.0,1183.0,9450.0,9030.0,-1706.0,27.0,16508.0,19316.0,-47.0,16364.0,360.0,0.0,27938.0,49.0
47.4687,4.0,725.4693877551019,753.0,134.0,0.0,2938.0,102.0,1188.0,9436.0,9009.0,-564.0,27.0,16460.0,19406.0,79.0,16898.0,348.0,0.0,27860.0,49.0
48.4883,4.0,725.4693877551019,754.0,134.0,0.0,2931.0,101.0,1187.0,9404.0,9045.0,-1590.0,27.0,16172.0,19074.0,-16.0,16720.0,345.0,0.0,27860.0,49.0
49.5078,4.0,725.4693877551019,753.0,132.0,0.0,2924.0,100.0,1186.0,9514.0,8989.0,-1767.0,27.0,16295.0,19146.0,-449.0,16926.0,343.0,1.0,27812.0,49.0
50.5273,4.0,724.4693877551019,753.0,140.0,0.0,2915.0,101.0,1187.0,9482.0,9021.0,-849.0,27.0,16769.0,19192.0,436.0,16968.0,361.0,0.0,27892.0,49.0
51.5469,4.0,725.4693877551019,753.0,129.0,0.0,2906.0,101.0,1188.0,9438.0,9056.0,-1999.0,27.0,16340.0,19198.0,14.0,16440.0,357.0,0.0,27862.0,49.0
52.5664,4.0,725.4693877551019,753.0,132.0,0.0,2886.0,102.0,1186.0,9417.0,9073.0,-1714.0,28.0,16142.0,19406.0,154.0,16710.0,347.0,0.0,27862.0,49.0
53.5859,4.0,724.4693877551019,753.0,135.0,0.0,2740.0,101.0,1190.0,9489.0,9055.0,-1702.0,27.0,16341.0,19304.0,58.0,16936.0,346.0,0.0,27870.0,49.0
54.6055,4.0,724.4693877551019,752.0,133.0,0.0,2288.0,100.0,1195.0,9527.0,8992.0,345.0,28.0,16254.0,19412.0,-509.0,16688.0,349.0,0.0,27758.0,49.0
55.625,4.0,725.4693877551019,753.0,134.0,0.0,1795.0,100.0,1188.0,9471.0,8974.0,570.0,28.0,16161.0,19684.0,-406.0,16662.0,343.0,1.0,27624.0,49.0
56.6484,4.0,725.4693877551019,753.0,133.0,0.0,1416.0,101.0,1188.0,9435.0,8981.0,-141.0,30.0,15879.0,19796.0,-920.0,16866.0,348.0,0.0,27554.0,49.0
57.6953,5.0,776.4693877551019,753.0,132.0,0.0,1145.0,100.0,1241.0,9428.0,9031.0,-1624.0,29.0,16300.0,19902.0,-364.0,16356.0,345.0,0.0,27352.0,49.0
58.6875,5.0,775.4693877551019,753.0,133.0,0.0,1101.0,100.0,1233.0,9516.0,8987.0,120.0,28.0,16593.0,19974.0,458.0,16362.0,352.0,0.0,27498.0,50.0
59.707,5.0,774.4693877551019,753.0,133.0,0.0,1087.0,100.0,1200.0,9453.0,9031.0,238.0,27.0,16738.0,19980.0,-260.0,16402.0,346.0,0.0,27508.0,50.0
60.7266,5.0,775.4693877551019,753.0,135.0,0.0,1088.0,100.0,1176.0,9504.0,8968.0,632.0,27.0,16364.0,19976.0,552.0,16620.0,352.0,0.0,27484.0,51.0
61.7461,5.0,775.4693877551019,754.0,134.0,0.0,1064.0,102.0,1186.0,9495.0,8964.0,-1048.0,28.0,16568.0,19982.0,-289.0,16610.0,353.0,0.0,27486.0,50.0
62.7656,5.0,775.4693877551019,754.0,133.0,0.0,1064.0,100.0,1184.0,9447.0,8990.0,-1553.0,28.0,16800.0,19970.0,-614.0,16706.0,347.0,0.0,27492.0,51.0
63.7852,5.0,775.4693877551019,755.0,131.0,0.0,1054.0,101.0,1184.0,9472.0,8962.0,-803.0,28.0,16848.0,19972.0,-18.0,16696.0,358.0,0.0,27486.0,50.0
64.8086,5.0,775.4693877551019,753.0,133.0,0.0,1044.0,101.0,1186.0,9479.0,8998.0,-1126.0,28.0,16373.0,19970.0,-321.0,16858.0,347.0,0.0,27362.0,50.0
65.8281,5.0,775.4693877551019,754.0,131.0,0.0,1031.0,100.0,1183.0,9437.0,9004.0,-1487.0,28.0,16469.0,19862.0,-506.0,16758.0,348.0,0.0,27338.0,50.0
66.8516,5.0,775.4693877551019,753.0,133.0,0.0,1026.0,101.0,1187.0,9440.0,9049.0,-1872.0,28.0,16446.0,20124.0,-584.0,16844.0,349.0,0.0,27364.0,51.0
67.8906,5.0,775.4693877551019,754.0,133.0,0.0,997.0,101.0,1182.0,9448.0,9031.0,-2217.0,28.0,16507.0,20132.0,648.0,16340.0,353.0,1.0,27378.0,51.0
68.9062,5.0,775.4693877551019,754.0,131.0,0.0,964.0,100.0,1182.0,9520.0,8960.0,-1602.0,28.0,16369.0,20136.0,-545.0,16680.0,357.0,1.0,27256.0,50.0
69.9492,5.0,775.4693877551019,754.0,132.0,0.0,912.0,101.0,1178.0,9505.0,8964.0,-1377.0,29.0,16409.0,20442.0,-599.0,16356.0,349.0,0.0,27036.0,50.0
70.9805,5.0,775.4693877551019,755.0,131.0,0.0,880.0,100.0,1180.0,9426.0,9074.0,-923.0,30.0,15854.0,20386.0,-406.0,16780.0,357.0,0.0,27052.0,50.0
72.0,5.0,775.4693877551019,753.0,132.0,0.0,867.0,100.0,1185.0,9420.0,9077.0,-1080.0,30.0,15933.0,20098.0,132.0,16782.0,353.0,0.0,27036.0,50.0
73.0195,5.0,775.4693877551019,755.0,133.0,0.0,873.0,101.0,1186.0,9471.0,9017.0,-1608.0,30.0,15858.0,20368.0,57.0,16144.0,343.0,0.0,26982.0,50.0
74.0391,5.0,775.4693877551019,753.0,131.0,0.0,959.0,101.0,1193.0,9522.0,9021.0,501.0,27.0,16706.0,20346.0,476.0,16582.0,344.0,0.0,27486.0,50.0
75.0586,5.0,775.4693877551019,754.0,133.0,0.0,1108.0,100.0,1193.0,9445.0,9044.0,872.0,27.0,16763.0,19994.0,116.0,16166.0,353.0,0.0,27482.0,50.0
76.0781,5.0,775.4693877551019,754.0,134.0,0.0,1229.0,101.0,1188.0,9495.0,9065.0,488.0,25.0,17175.0,19732.0,77.0,16308.0,346.0,0.0,27680.0,50.0
77.0977,5.0,775.4693877551019,753.0,133.0,0.0,1404.0,100.0,1184.0,9459.0,9054.0,707.0,25.0,16791.0,19576.0,686.0,16430.0,357.0,0.0,27824.0,51.0
78.1172,5.0,775.4693877551019,754.0,134.0,0.0,1597.0,102.0,1191.0,9441.0,8975.0,408.0,25.0,17118.0,19130.0,-305.0,16780.0,348.0,0.0,27886.0,51.0
79.1406,5.0,775.4693877551019,753.0,135.0,0.0,1620.0,101.0,1184.0,9428.0,9023.0,373.0,25.0,16887.0,19216.0,149.0,16608.0,348.0,0.0,27940.0,51.0
80.1602,5.0,775.4693877551019,754.0,135.0,0.0,1633.0,101.0,1183.0,9501.0,8971.0,266.0,25.0,17061.0,19330.0,-35.0,16724.0,354.0,1.0,27914.0,51.0
81.1797,5.0,775.4693877551019,753.0,134.0,0.0,1638.0,100.0,1183.0,9437.0,9056.0,457.0,25.0,17030.0,19246.0,-85.0,16654.0,351.0,0.0,27892.0,51.0
