0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11.7285,4.0,751.0,753.0855339805825,133.0,0.0,635.0,100.0,1187.0,9501.0,9017.0,-723.0,26.0,16898.0,20020.0,-355.0,16870.0,354.0,0.0,27590.0,49.0
12.749,4.0,751.0,754.0855339805825,135.0,0.0,627.0,100.0,1186.0,9426.0,9048.0,-792.0,26.0,16856.0,20026.0,-817.0,16794.0,344.0,0.0,27462.0,49.0
13.7939,4.0,752.0,753.0855339805825,136.0,0.0,599.0,100.0,1185.0,9449.0,9030.0,-1319.0,26.0,16802.0,20114.0,70.0,16640.0,344.0,0.0,27362.0,49.0
14.8193,4.0,751.0,754.0855339805825,133.0,0.0,574.0,100.0,1182.0,9460.0,9013.0,-1617.0,26.0,16263.0,20206.0,-317.0,16570.0,354.0,0.0,27254.0,49.0
15.8389,4.0,751.0,753.0855339805825,134.0,0.0,669.0,100.0,1170.0,9458.0,9057.0,659.0,25.0,16822.0,20274.0,-362.0,15852.0,342.0,0.0,27286.0,49.0
16.8594,4.0,751.0,753.0855339805825,132.0,0.0,1635.0,101.0,1151.0,9471.0,9050.0,-616.0,26.0,16265.0,19242.0,-831.0,17304.0,351.0,0.0,27774.0,48.0
17.8789,4.0,751.0,754.0855339805825,132.0,0.0,1753.0,100.0,1191.0,9523.0,9072.0,-1786.0,25.0,16534.0,19610.0,-58.0,15994.0,351.0,0.0,27762.0,47.0
18.8994,4.0,752.0,753.0855339805825,131.0,0.0,1709.0,100.0,1197.0,9530.0,9092.0,180.0,25.0,16962.0,19410.0,-285.0,16514.0,351.0,0.0,27850.0,48.0
19.9189,4.0,751.0,753.0855339805825,134.0,0.0,1355.0,100.0,1208.0,9497.0,9065.0,205.0,24.0,16880.0,19380.0,43.0,16830.0,351.0,0.0,27852.0,48.0
20.9639,4.0,751.0,753.0855339805825,132.0,0.0,1613.0,100.0,1156.0,9518.0,9032.0,17.0,25.0,17020.0,19400.0,45.0,16572.0,345.0,0.0,27876.0,48.0
21.959,4.0,751.0,754.0855339805825,136.0,0.0,1606.0,100.0,1187.0,9476.0,9044.0,-1760.0,25.0,16284.0,19428.0,-73.0,16622.0,342.0,1.0,27884.0,48.0
22.9805,4.0,752.0,753.0855339805825,133.0,0.0,1630.0,101.0,1191.0,9472.0,9078.0,-1378.0,25.0,16446.0,19312.0,-61.0,16386.0,355.0,0.0,27856.0,48.0
24.0,4.0,751.0,753.0855339805825,132.0,0.0,1635.0,101.0,1184.0,9508.0,9034.0,-919.0,25.0,16668.0,19464.0,13.0,16846.0,343.0,0.0,27886.0,48.0
25.0195,4.0,751.0,752.0855339805825,131.0,0.0,1636.0,100.0,1187.0,9491.0,9030.0,-1595.0,25.0,16568.0,19534.0,-15.0,16300.0,346.0,0.0,27840.0,48.0
26.0391,4.0,751.0,753.0855339805825,132.0,0.0,1651.0,100.0,1185.0,9449.0,9054.0,-422.0,26.0,16551.0,19562.0,478.0,16620.0,352.0,0.0,27856.0,48.0
27.0586,4.0,752.0,753.0855339805825,134.0,0.0,1670.0,102.0,1185.0,9487.0,9113.0,-1181.0,25.0,16665.0,19506.0,326.0,16434.0,342.0,1.0,27832.0,48.0
28.1904,4.0,752.0,753.0855339805825,133.0,0.0,1701.0,101.0,1184.0,9507.0,9044.0,-594.0,25.0,16397.0,19254.0,134.0,16810.0,343.0,0.0,27876.0,48.0
29.209,4.0,752.0,754.0855339805825,133.0,0.0,1716.0,100.0,1184.0,9509.0,9044.0,-820.0,25.0,16595.0,19278.0,560.0,16534.0,348.0,0.0,27862.0,48.0
30.2285,4.0,751.0,751.0855339805825,132.0,0.0,1722.0,101.0,1183.0,9490.0,9043.0,-1891.0,25.0,16661.0,19330.0,119.0,16110.0,354.0,0.0,27978.0,48.0
31.249,4.0,752.0,753.0855339805825,136.0,0.0,1727.0,100.0,1187.0,9432.0,9060.0,-1020.0,25.0,16589.0,19240.0,170.0,16466.0,344.0,0.0,27994.0,48.0
32.2686,4.0,752.0,753.0855339805825,134.0,0.0,1732.0,101.0,1187.0,9514.0,9065.0,-979.0,24.0,16493.0,19196.0,100.0,16134.0,348.0,0.0,28012.0,48.0
33.3154,4.0,752.0,752.0855339805825,135.0,0.0,1733.0,100.0,1186.0,9442.0,9094.0,-191.0,24.0,16498.0,19320.0,58.0,16472.0,344.0,0.0,27910.0,48.0
34.3076,4.0,752.0,755.0855339805825,132.0,0.0,1727.0,100.0,1184.0,9509.0,9010.0,-649.0,24.0,16455.0,19132.0,786.0,16386.0,347.0,0.0,27784.0,48.0
35.3486,4.0,752.0,754.0855339805825,132.0,0.0,1733.0,100.0,1185.0,9423.0,9094.0,-1287.0,24.0,16192.0,19242.0,-370.0,16282.0,336.0,0.0,27826.0,48.0
36.3691,4.0,752.0,752.0855339805825,135.0,0.0,1733.0,101.0,1184.0,9474.0,9055.0,-556.0,24.0,16458.0,19226.0,-50.0,16756.0,345.0,1.0,27876.0,48.0
37.3887,4.0,751.0,754.0855339805825,134.0,0.0,1732.0,100.0,1183.0,9516.0,9058.0,-909.0,24.0,16246.0,19252.0,-37.0,16632.0,349.0,0.0,27940.0,48.0
38.4092,4.0,751.0,753.0855339805825,131.0,0.0,1738.0,100.0,1185.0,9490.0,9094.0,-1194.0,24.0,16173.0,19302.0,134.0,16216.0,348.0,0.0,27926.0,48.0
39.4287,4.0,752.0,753.0855339805825,136.0,0.0,1736.0,100.0,1185.0,9426.0,9094.0,-875.0,24.0,16703.0,19096.0,950.0,16250.0,346.0,0.0,27814.0,48.0
40.4492,4.0,752.0,753.0855339805825,133.0,0.0,1737.0,102.0,1185.0,9465.0,9074.0,-1114.0,24.0,16637.0,19308.0,-22.0,16846.0,348.0,1.0,27890.0,48.0
41.4736,4.0,752.0,753.0855339805825,134.0,0.0,1742.0,101.0,1185.0,9492.0,9069.0,-640.0,24.0,16810.0,19184.0,54.0,16410.0,348.0,0.0,27960.0,48.0
42.4893,4.0,752.0,754.0855339805825,131.0,0.0,1741.0,100.0,1184.0,9459.0,9103.0,-160.0,24.0,16635.0,19152.0,-68.0,16380.0,346.0,1.0,28026.0,48.0
43.5088,4.0,752.0,753.0855339805825,135.0,0.0,1737.0,100.0,1184.0,9517.0,9015.0,-1136.0,24.0,16190.0,19094.0,-617.0,16328.0,349.0,1.0,27990.0,48.0
44.5303,4.0,751.0,752.0855339805825,135.0,0.0,1738.0,100.0,1183.0,9477.0,9089.0,-1060.0,24.0,16289.0,19312.0,29.0,16848.0,356.0,0.0,27866.0,48.0
45.5752,4.0,752.0,755.0855339805825,131.0,0.0,1733.0,100.0,1183.0,9442.0,9115.0,-572.0,24.0,16062.0,19388.0,228.0,16704.0,348.0,0.0,27774.0,48.0
46.5684,4.0,752.0,754.0855339805825,129.0,0.0,1730.0,101.0,1188.0,9457.0,9085.0,-1711.0,24.0,16227.0,19256.0,-62.0,16180.0,351.0,0.0,27866.0,48.0
47.5889,4.0,753.0,753.0855339805825,131.0,0.0,1732.0,100.0,1185.0,9452.0,9084.0,-341.0,24.0,16078.0,19394.0,1182.0,16892.0,349.0,0.0,27956.0,48.0
48.6104,4.0,752.0,753.0855339805825,136.0,0.0,1729.0,100.0,1181.0,9499.0,9080.0,-333.0,24.0,16427.0,19128.0,-47.0,16542.0,345.0,0.0,27768.0,48.0
49.6289,4.0,752.0,754.0855339805825,134.0,0.0,1735.0,101.0,1184.0,9450.0,9049.0,-730.0,24.0,16368.0,19210.0,694.0,16386.0,351.0,0.0,27790.0,48.0
50.6494,4.0,752.0,753.0855339805825,133.0,0.0,1721.0,100.0,1184.0,9470.0,9100.0,-1043.0,24.0,16424.0,19414.0,-72.0,16612.0,348.0,0.0,27760.0,48.0
