0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9.69922,4.0,750.0,752.0,135.0,0.0,1059.0,100.0,1261.0,9428.0,9062.0,-1822.0,29.0,16536.0,20036.0,-1040.0,16354.0,347.0,0.0,27332.0,49.0
10.7207,4.0,751.0,753.0,133.0,0.0,1009.0,101.0,1260.0,9506.0,8976.0,-1680.0,30.0,16785.0,20108.0,127.0,16208.0,352.0,0.0,27470.0,49.0
11.7402,4.0,751.0,752.0,132.0,0.0,975.0,101.0,1258.0,9483.0,9033.0,-1653.0,30.0,16510.0,20110.0,-93.0,16750.0,350.0,0.0,27490.0,49.0
12.7598,4.0,751.0,754.0,132.0,0.0,959.0,100.0,1243.0,9440.0,9079.0,-842.0,30.0,16737.0,20106.0,63.0,16900.0,350.0,0.0,27366.0,49.0
13.8066,4.0,751.0,753.0,132.0,0.0,961.0,101.0,1201.0,9446.0,9094.0,1023.0,28.0,16616.0,20256.0,-752.0,16582.0,348.0,0.0,27234.0,50.0
14.8008,4.0,751.0,753.0,134.0,0.0,2460.0,100.0,1145.0,9464.0,8986.0,-574.0,29.0,16702.0,19336.0,296.0,17966.0,354.0,0.0,28334.0,50.0
15.8203,4.0,751.0,753.0,131.0,0.0,2988.0,101.0,1168.0,9454.0,9101.0,-1144.0,28.0,16687.0,19460.0,-370.0,16270.0,349.0,1.0,27570.0,49.0
16.8398,4.0,751.0,754.0,134.0,0.0,2992.0,102.0,1202.0,9519.0,9044.0,-634.0,28.0,17212.0,19456.0,96.0,16478.0,343.0,1.0,27814.0,49.0
17.8594,4.0,752.0,753.0,135.0,0.0,2440.0,102.0,1208.0,9476.0,9044.0,19.0,28.0,16898.0,19500.0,-413.0,16826.0,354.0,1.0,27852.0,49.0
18.9004,4.0,752.0,752.0,132.0,0.0,2662.0,100.0,1175.0,9426.0,9059.0,-557.0,28.0,16869.0,19536.0,872.0,16670.0,353.0,0.0,27870.0,50.0
19.9199,4.0,751.0,753.0,135.0,0.0,2718.0,101.0,1182.0,9507.0,9015.0,-2089.0,28.0,16541.0,19334.0,130.0,16320.0,352.0,1.0,27874.0,49.0
20.9395,4.0,751.0,752.0,132.0,0.0,2769.0,101.0,1191.0,9461.0,8991.0,-1861.0,28.0,16877.0,19476.0,-339.0,16392.0,347.0,0.0,27884.0,49.0
21.959,4.0,751.0,753.0,134.0,0.0,2798.0,102.0,1185.0,9505.0,9023.0,-561.0,27.0,16895.0,19394.0,800.0,16396.0,358.0,0.0,27822.0,50.0
22.9805,4.0,751.0,753.0,133.0,0.0,2839.0,100.0,1188.0,9471.0,9011.0,-994.0,28.0,16929.0,19388.0,486.0,16256.0,345.0,0.0,27876.0,50.0
24.002,4.0,751.0,752.0,134.0,0.0,2896.0,100.0,1186.0,9476.0,9008.0,-1153.0,28.0,16892.0,19208.0,-50.0,16644.0,348.0,1.0,27878.0,50.0
25.0195,4.0,752.0,753.0,135.0,0.0,2907.0,100.0,1187.0,9428.0,9010.0,-858.0,28.0,17043.0,19256.0,123.0,16412.0,350.0,0.0,27900.0,50.0
26.0664,4.0,752.0,754.0,127.0,0.0,2916.0,102.0,1186.0,9499.0,8993.0,-1701.0,28.0,16748.0,19354.0,-592.0,16868.0,351.0,1.0,27884.0,50.0
27.0605,4.0,752.0,753.0,134.0,0.0,2910.0,101.0,1183.0,9430.0,9007.0,-869.0,27.0,17101.0,19390.0,826.0,16392.0,359.0,0.0,27898.0,50.0
28.0801,4.0,751.0,754.0,136.0,0.0,2912.0,100.0,1181.0,9470.0,9023.0,-1360.0,27.0,16800.0,19236.0,130.0,16420.0,352.0,0.0,27846.0,50.0
29.0977,4.0,752.0,753.0,136.0,0.0,2908.0,100.0,1184.0,9463.0,9037.0,-1813.0,28.0,16495.0,19408.0,-383.0,16772.0,347.0,1.0,27850.0,50.0
30.1172,4.0,752.0,753.0,132.0,0.0,2915.0,101.0,1181.0,9426.0,9060.0,-2172.0,28.0,16594.0,19352.0,155.0,16306.0,351.0,1.0,27870.0,49.0
31.1387,4.0,752.0,753.0,133.0,0.0,2908.0,100.0,1183.0,9452.0,8990.0,-1049.0,27.0,16671.0,19416.0,-47.0,16776.0,342.0,1.0,27948.0,49.0
32.1582,4.0,752.0,753.0,132.0,0.0,2904.0,101.0,1181.0,9443.0,9057.0,-1775.0,27.0,16847.0,19350.0,99.0,16600.0,352.0,0.0,27836.0,49.0
33.1777,4.0,751.0,753.0,128.0,0.0,2904.0,101.0,1182.0,9494.0,9037.0,-2756.0,27.0,16590.0,19256.0,-40.0,16982.0,346.0,0.0,27852.0,49.0
34.1973,4.0,752.0,754.0,132.0,0.0,2909.0,101.0,1185.0,9442.0,9034.0,-1498.0,27.0,16601.0,19378.0,-60.0,16696.0,351.0,0.0,27882.0,49.0
35.2656,4.0,752.0,754.0,132.0,0.0,2909.0,101.0,1187.0,9465.0,9011.0,-1088.0,27.0,16710.0,19272.0,27.0,16848.0,342.0,1.0,27858.0,49.0
36.2773,4.0,752.0,753.0,135.0,0.0,2916.0,100.0,1185.0,9487.0,9004.0,-1442.0,27.0,16634.0,19282.0,66.0,16162.0,352.0,1.0,28006.0,49.0
37.2988,4.0,752.0,753.0,135.0,0.0,2918.0,100.0,1185.0,9465.0,9010.0,-1623.0,27.0,16715.0,19410.0,492.0,16862.0,356.0,0.0,27918.0,49.0
38.3457,4.0,751.0,753.0,133.0,0.0,2914.0,102.0,1189.0,9455.0,8992.0,-1192.0,27.0,16184.0,19422.0,49.0,16392.0,355.0,0.0,27910.0,49.0
39.3398,4.0,752.0,754.0,134.0,0.0,2906.0,101.0,1183.0,9435.0,9009.0,-961.0,27.0,16935.0,19452.0,120.0,16222.0,351.0,0.0,27854.0,49.0
40.3613,4.0,752.0,753.0,133.0,0.0,2913.0,101.0,1186.0,9415.0,9027.0,-2485.0,27.0,16406.0,19222.0,984.0,16558.0,351.0,1.0,27870.0,49.0
