0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9.71875,4.0,751.0,752.0,132.0,0.0,333.0,101.0,1292.0,9399.0,9033.0,-1604.0,30.0,16568.0,19822.0,-1227.0,16802.0,355.0,0.0,27846.0,49.0
10.7344,4.0,751.0,754.0,133.0,0.0,324.0,100.0,1292.0,9427.0,8988.0,-1776.0,30.0,16809.0,20008.0,-27.0,16494.0,353.0,0.0,27790.0,49.0
11.7656,4.0,751.0,753.0,133.0,0.0,318.0,101.0,1288.0,9468.0,8966.0,-1096.0,31.0,16716.0,19982.0,-377.0,16460.0,350.0,0.0,27780.0,49.0
12.7656,4.0,751.0,753.0,134.0,0.0,323.0,101.0,1213.0,9505.0,8987.0,982.0,30.0,16700.0,20066.0,-404.0,16540.0,348.0,0.0,27564.0,51.0
13.7969,4.0,751.0,752.0,131.0,0.0,704.0,102.0,1186.0,9502.0,8951.0,-727.0,29.0,17149.0,19328.0,854.0,16400.0,353.0,0.0,28582.0,50.0
14.8125,4.0,751.0,754.0,133.0,0.0,900.0,101.0,1206.0,9410.0,9063.0,-1867.0,31.0,16137.0,19236.0,-275.0,16854.0,348.0,0.0,28202.0,49.0
15.8438,4.0,751.0,753.0,134.0,0.0,897.0,101.0,1245.0,9412.0,9064.0,-951.0,31.0,16523.0,19274.0,-82.0,16496.0,364.0,0.0,28148.0,48.0
16.8438,4.0,751.0,753.0,133.0,0.0,788.0,100.0,1251.0,9447.0,9030.0,1048.0,28.0,16981.0,19366.0,-738.0,17026.0,346.0,0.0,28186.0,49.0
17.9062,4.0,751.0,753.0,131.0,0.0,802.0,100.0,1224.0,9482.0,8992.0,-645.0,29.0,17131.0,19454.0,-60.0,16334.0,349.0,0.0,28282.0,50.0
18.9375,4.0,751.0,753.0,134.0,0.0,815.0,100.0,1217.0,9456.0,8969.0,-1602.0,29.0,16839.0,19268.0,-53.0,16622.0,345.0,0.0,28154.0,49.0
19.9531,4.0,752.0,752.0,134.0,0.0,838.0,101.0,1234.0,9455.0,8961.0,-1297.0,29.0,16807.0,19256.0,692.0,16216.0,350.0,0.0,28212.0,49.0
20.9687,4.0,751.0,753.0,134.0,0.0,839.0,100.0,1226.0,9502.0,8941.0,-1245.0,30.0,16773.0,19338.0,-498.0,16750.0,345.0,0.0,28238.0,49.0
21.9844,4.0,751.0,752.0,133.0,0.0,840.0,101.0,1227.0,9442.0,9002.0,-1972.0,30.0,16436.0,19218.0,-42.0,16524.0,349.0,0.0,28134.0,49.0
23.0156,4.0,752.0,754.0,132.0,0.0,851.0,100.0,1230.0,9487.0,8932.0,-1105.0,29.0,17013.0,19284.0,-430.0,16584.0,348.0,0.0,28154.0,49.0
24.0313,4.0,752.0,752.0,134.0,0.0,859.0,102.0,1231.0,9463.0,8960.0,-1249.0,30.0,16786.0,19250.0,60.0,16548.0,345.0,0.0,28274.0,49.0
25.0781,4.0,752.0,752.0,135.0,0.0,874.0,100.0,1228.0,9423.0,8982.0,-2397.0,29.0,16393.0,19214.0,126.0,16560.0,357.0,1.0,28312.0,49.0
26.0938,4.0,752.0,753.0,133.0,0.0,873.0,101.0,1227.0,9430.0,9016.0,-987.0,29.0,16788.0,19170.0,-379.0,16582.0,351.0,0.0,28300.0,49.0
27.125,4.0,752.0,753.0,133.0,0.0,875.0,101.0,1226.0,9459.0,8990.0,-1555.0,29.0,16563.0,19174.0,-537.0,15908.0,360.0,0.0,28328.0,49.0
28.125,4.0,751.0,752.0,132.0,0.0,879.0,101.0,1227.0,9428.0,8967.0,-2377.0,29.0,16786.0,19156.0,1.0,16616.0,346.0,1.0,28306.0,49.0
29.1563,4.0,752.0,753.0,134.0,0.0,876.0,100.0,1230.0,9469.0,9002.0,-1270.0,29.0,16715.0,19140.0,218.0,16516.0,349.0,0.0,28330.0,49.0
30.1719,4.0,752.0,753.0,132.0,0.0,878.0,102.0,1229.0,9486.0,8967.0,-1443.0,29.0,16861.0,19186.0,151.0,16564.0,349.0,0.0,28312.0,49.0
31.2031,4.0,751.0,753.0,135.0,0.0,874.0,100.0,1230.0,9490.0,8950.0,-1305.0,29.0,16376.0,19236.0,147.0,16492.0,342.0,0.0,28310.0,49.0
32.2031,4.0,752.0,754.0,136.0,0.0,877.0,101.0,1228.0,9412.0,8974.0,-2425.0,28.0,16216.0,19242.0,62.0,16720.0,344.0,0.0,28328.0,49.0
33.2344,4.0,751.0,753.0,134.0,0.0,875.0,99.0,1227.0,9426.0,9004.0,-1341.0,28.0,16343.0,19204.0,146.0,16392.0,343.0,1.0,28338.0,49.0
34.2656,4.0,752.0,753.0,130.0,0.0,880.0,101.0,1227.0,9436.0,9009.0,-2563.0,27.0,16726.0,19238.0,154.0,16094.0,350.0,1.0,28316.0,49.0
35.2813,4.0,752.0,754.0,131.0,0.0,881.0,100.0,1228.0,9491.0,8989.0,-2210.0,28.0,16510.0,19238.0,1082.0,16510.0,358.0,1.0,28310.0,49.0
36.2969,4.0,752.0,755.0,134.0,0.0,883.0,100.0,1228.0,9437.0,9010.0,-1475.0,28.0,16640.0,19186.0,2.0,16058.0,350.0,0.0,28302.0,49.0
37.3438,4.0,752.0,754.0,133.0,0.0,874.0,100.0,1230.0,9426.0,9051.0,-835.0,28.0,16702.0,19244.0,-86.0,16290.0,356.0,0.0,28314.0,49.0
38.375,4.0,752.0,754.0,133.0,0.0,876.0,100.0,1226.0,9411.0,9026.0,-2042.0,28.0,16203.0,19150.0,1266.0,16650.0,358.0,1.0,28290.0,49.0
39.3906,4.0,752.0,752.0,134.0,0.0,877.0,100.0,1227.0,9413.0,8992.0,-2092.0,28.0,16969.0,19218.0,125.0,16020.0,348.0,1.0,28332.0,49.0
