0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9.75586,4.0,751.0,752.0,132.0,0.0,1041.0,99.0,1267.0,9485.0,8981.0,-732.0,30.0,16682.0,20108.0,-415.0,16098.0,349.0,0.0,27302.0,49.0
10.75,4.0,751.0,753.0,133.0,0.0,993.0,100.0,1263.0,9441.0,9017.0,-1146.0,30.0,16784.0,20114.0,39.0,16468.0,352.0,0.0,27490.0,49.0
11.7715,4.0,751.0,753.0,133.0,0.0,964.0,101.0,1263.0,9427.0,9066.0,-1356.0,30.0,16488.0,20102.0,-413.0,16766.0,356.0,0.0,27478.0,49.0
12.791,4.0,751.0,752.0,134.0,0.0,940.0,101.0,1229.0,9433.0,9094.0,-286.0,29.0,16728.0,20114.0,-1034.0,16976.0,343.0,0.0,27248.0,50.0
13.8105,4.0,751.0,756.0,132.0,0.0,1021.0,101.0,1194.0,9447.0,9117.0,1560.0,27.0,16833.0,20130.0,-32.0,15680.0,348.0,0.0,27230.0,50.0
14.832,4.0,751.0,753.0,134.0,0.0,2739.0,102.0,1143.0,9501.0,8932.0,-2984.0,28.0,16598.0,19390.0,-561.0,17128.0,354.0,0.0,27980.0,50.0
15.8516,4.0,751.0,752.0,130.0,0.0,3005.0,101.0,1180.0,9425.0,9021.0,-1960.0,29.0,16477.0,19550.0,-272.0,16024.0,349.0,1.0,27748.0,49.0
16.8711,4.0,751.0,753.0,131.0,0.0,2918.0,101.0,1201.0,9466.0,9078.0,-91.0,28.0,16634.0,19444.0,-291.0,16318.0,351.0,0.0,27780.0,49.0
17.8906,4.0,751.0,752.0,132.0,0.0,2249.0,102.0,1212.0,9488.0,9056.0,643.0,27.0,16726.0,19522.0,-273.0,16580.0,349.0,0.0,27644.0,50.0
18.9121,4.0,751.0,754.0,130.0,0.0,2752.0,101.0,1158.0,9515.0,8998.0,-803.0,27.0,16930.0,19216.0,-690.0,17310.0,347.0,1.0,27910.0,50.0
19.9316,4.0,751.0,752.0,132.0,0.0,2734.0,100.0,1188.0,9439.0,9020.0,-1646.0,28.0,16843.0,19494.0,-413.0,16002.0,352.0,1.0,27760.0,49.0
20.9512,4.0,751.0,753.0,132.0,0.0,2762.0,100.0,1188.0,9466.0,9033.0,-945.0,28.0,16971.0,19618.0,1090.0,16426.0,359.0,0.0,27642.0,50.0
21.9961,4.0,752.0,754.0,132.0,0.0,2805.0,100.0,1182.0,9429.0,9082.0,-1799.0,27.0,16759.0,19662.0,-301.0,16348.0,347.0,0.0,27738.0,50.0
22.9902,4.0,752.0,753.0,133.0,0.0,2850.0,101.0,1188.0,9451.0,9057.0,-846.0,28.0,16587.0,19578.0,288.0,16272.0,349.0,1.0,27914.0,50.0
24.0117,4.0,752.0,753.0,135.0,0.0,2878.0,100.0,1186.0,9442.0,9041.0,-714.0,27.0,17002.0,19306.0,-663.0,17032.0,349.0,0.0,27870.0,50.0
25.0312,4.0,752.0,753.0,133.0,0.0,2903.0,100.0,1187.0,9441.0,9067.0,-1138.0,28.0,17201.0,19412.0,-351.0,16880.0,345.0,1.0,27876.0,50.0
26.0547,4.0,751.0,753.0,133.0,0.0,2906.0,100.0,1185.0,9446.0,9043.0,-1115.0,27.0,16814.0,19166.0,-298.0,17050.0,346.0,0.0,27966.0,50.0
27.0703,4.0,751.0,754.0,135.0,0.0,2899.0,101.0,1185.0,9511.0,9051.0,-1229.0,28.0,16966.0,19216.0,-257.0,16160.0,347.0,0.0,27914.0,50.0
