0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9.68945,4.0,751.0,753.0,134.0,0.0,1035.0,99.0,1271.0,9490.0,8982.0,-1756.0,29.0,16648.0,20112.0,-967.0,16114.0,347.0,0.0,27284.0,49.0
10.709,4.0,751.0,755.0,132.0,0.0,971.0,101.0,1262.0,9502.0,9020.0,-1677.0,30.0,16911.0,20062.0,-325.0,16524.0,350.0,1.0,27492.0,49.0
11.7285,4.0,751.0,753.0,136.0,0.0,949.0,101.0,1260.0,9502.0,9008.0,-1542.0,30.0,16730.0,20070.0,-16.0,16602.0,352.0,0.0,27480.0,49.0
12.748,4.0,751.0,752.0,134.0,1.0,922.0,101.0,1248.0,9452.0,9119.0,210.0,30.0,16549.0,20068.0,-517.0,17052.0,348.0,0.0,27306.0,49.0
13.7695,4.0,751.0,755.0,135.0,0.0,930.0,102.0,1201.0,9438.0,9117.0,640.0,29.0,16911.0,20160.0,-291.0,16206.0,349.0,0.0,27236.0,50.0
14.8164,4.0,751.0,753.0,132.0,0.0,2094.0,100.0,1154.0,9479.0,8965.0,-213.0,29.0,16509.0,19708.0,2144.0,16024.0,353.0,2.0,28086.0,50.0
15.8086,4.0,751.0,751.0,132.0,0.0,2914.0,102.0,1170.0,9440.0,9048.0,-1008.0,29.0,16760.0,19464.0,-451.0,16356.0,352.0,1.0,27546.0,49.0
16.8281,4.0,752.0,752.0,133.0,0.0,2899.0,100.0,1203.0,9459.0,9079.0,-869.0,29.0,16475.0,19284.0,370.0,16164.0,346.0,1.0,27824.0,49.0
17.8477,4.0,751.0,753.0,133.0,0.0,2475.0,100.0,1203.0,9454.0,9127.0,499.0,28.0,16282.0,19274.0,-620.0,16482.0,349.0,1.0,27824.0,49.0
18.8691,4.0,751.0,752.0,132.0,0.0,2648.0,100.0,1168.0,9502.0,8995.0,-1365.0,28.0,16903.0,19502.0,120.0,16174.0,351.0,0.0,27838.0,50.0
19.8887,4.0,752.0,753.0,132.0,0.0,2654.0,100.0,1174.0,9430.0,9039.0,-1411.0,30.0,16556.0,19392.0,-702.0,15996.0,356.0,0.0,27822.0,49.0
20.9082,4.0,751.0,752.0,134.0,0.0,2717.0,100.0,1193.0,9433.0,9062.0,-1902.0,28.0,16637.0,19300.0,7.0,16644.0,351.0,0.0,27824.0,49.0
21.9277,4.0,751.0,754.0,135.0,0.0,2715.0,100.0,1181.0,9456.0,9026.0,-500.0,28.0,16969.0,19642.0,83.0,16668.0,342.0,0.0,27880.0,50.0
22.9492,4.0,752.0,753.0,132.0,0.0,2756.0,100.0,1183.0,9463.0,9022.0,-1117.0,28.0,17080.0,19490.0,778.0,16350.0,347.0,0.0,27822.0,50.0
23.9687,4.0,752.0,753.0,134.0,0.0,2801.0,100.0,1187.0,9497.0,9024.0,-1609.0,28.0,16750.0,19204.0,512.0,16834.0,347.0,0.0,27956.0,50.0
24.9883,4.0,751.0,754.0,131.0,0.0,2844.0,100.0,1186.0,9492.0,9009.0,-1835.0,28.0,16804.0,19448.0,-51.0,16188.0,356.0,0.0,27752.0,50.0
